tconst,moyenneVote,NombreVotes
tt8358332,8.2,11778
tt8359816,7.6,27241
tt8362852,7.3,28672
tt8367814,7.8,433608
tt8368368,7.1,56754
tt8368512,7.2,78642
tt8385474,7.4,31095
tt8388390,7.2,30450
tt8388508,7.3,10753
tt8392006,8.2,20451
tt8398600,8.4,161312
tt8399664,7.2,19897
tt8403664,7.6,18000
tt8404614,7.6,141579
tt8413338,8.5,19968
tt8416494,7.7,61758
tt8420184,9.0,166486
tt8425404,7.2,13281
tt8425532,7.8,19069
tt8430054,7.9,20530
tt8465676,8.1,13874
tt8478162,7.3,12486
tt8482972,9.6,54847
tt8488126,7.2,15860
tt8503618,8.3,127511
tt8515016,8.1,10231
tt8517724,9.2,27440
tt8518136,7.7,21365
tt8523042,8.1,13310
tt8526872,7.2,66602
tt8531222,8.2,27008
tt8535968,7.8,15839
tt8543390,7.9,38499
tt8543946,8.7,22988
tt8543952,8.5,23035
tt8543956,9.0,23574
tt8543958,9.2,25565
tt8545606,8.4,11087
tt8550732,7.4,43110
tt8550800,7.6,107576
tt8565640,9.6,11119
tt8574252,7.1,20120
tt8577458,7.7,17360
tt8579674,8.2,727771
tt8589698,7.2,73356
tt8590896,7.7,16695
tt8594324,8.4,30381
tt8595766,8.9,27102
tt8609526,8.1,24007
tt8613070,8.1,119041
tt8632862,7.2,21161
tt8633062,7.3,26349
tt8633462,8.0,40496
tt8634332,8.1,56561
tt8637428,7.5,73928
tt8649186,7.7,23037
tt8652728,7.5,34646
tt8652818,8.3,12267
tt8655470,7.4,11948
tt8679236,8.3,20996
tt8681148,8.4,20467
tt8682948,7.8,40910
tt8685324,7.6,19321
tt8686106,7.4,27655
tt8688814,8.3,30492
tt8690728,7.4,11838
tt8690918,8.1,74880
tt8694364,8.3,35507
tt8697870,7.4,28797
tt8714904,8.3,97707
tt8721424,7.5,124688
tt8722346,7.1,36087
tt8722888,7.1,21403
tt8733180,9.5,29612
tt8733182,8.9,23417
tt8733184,9.3,24881
tt8733188,9.2,24680
tt8733190,9.1,24992
tt8733192,8.9,24605
tt8737152,8.6,12974
tt8739752,7.3,14417
tt8740614,7.7,33846
tt8740790,7.4,204459
tt8741290,7.4,24928
tt8745676,7.4,38688
tt8749198,8.1,41769
tt8758202,7.5,45070
tt8760684,8.1,27977
tt8771910,7.3,14462
tt8772146,8.7,16433
tt8772148,8.7,15695
tt8772190,9.0,16423
tt8772192,8.5,14878
tt8772194,8.5,15082
tt8772196,9.3,18758
tt8772216,9.1,17350
tt8772218,9.7,30702
tt8772220,9.7,29914
tt8772224,9.4,22299
tt8772262,7.1,448256
tt8772296,8.3,271839
tt8778064,7.1,39990
tt8783930,7.7,19079
tt8788458,8.1,52870
tt8806524,7.5,98487
tt8809646,8.3,29215
tt8847712,7.1,159097
tt8864596,7.6,51808
tt8865566,9.4,10377
tt8869978,7.2,12945
tt8879940,7.7,36045
tt8880894,7.1,36687
tt8884146,8.4,25477
tt8888462,8.4,16400
tt8888592,8.4,14551
tt8888594,8.9,13680
tt8888596,8.7,12064
tt8888598,8.9,11319
tt8888600,8.7,10252
tt8888606,8.9,10083
tt8888610,9.4,12644
tt8888612,8.5,10354
tt8893550,8.3,11945
tt8902990,7.6,10254
tt8907986,7.2,18663
tt8910922,7.9,33534
tt8919312,9.4,11929
tt8919318,9.5,13008
tt8924990,8.8,30654
tt8925010,8.4,22407
tt8933914,8.5,10095
tt8946378,7.9,816984
tt8948790,8.5,24760
tt8956332,9.7,16345
tt8959820,7.2,12893
tt8963708,7.6,15154
tt8983228,7.4,26026
tt8991268,8.0,19979
tt8993398,8.0,20477
tt8999762,7.4,83237
tt9002164,9.3,11593
tt9006564,8.3,14364
tt9012876,7.7,39078
tt9018736,7.2,79513
tt9022422,8.0,12549
tt9038682,9.5,33356
tt9051908,7.2,37317
tt9052870,8.3,67906
tt9054364,8.1,19662
tt9054904,8.3,35286
tt9055008,7.8,48280
tt9058654,7.5,12953
tt9059760,8.4,105004
tt9064858,7.5,31397
tt9071322,7.6,115675
tt9072202,7.2,17844
tt9077530,7.4,56610
tt9077540,7.3,26886
tt9077626,7.1,14901
tt9095260,8.1,20719
tt9095424,8.6,35880
tt9098872,8.3,22215
tt9098938,7.5,11453
tt9100822,7.1,17527
tt9103932,8.6,12592
tt9113406,8.3,12526
tt9117054,7.5,18344
tt9121530,8.5,31956
tt9121534,8.9,31924
tt9121536,7.7,30130
tt9121538,7.5,26987
tt9121542,8.3,28299
tt9121544,9.0,27380
tt9121546,9.2,29952
tt9124428,8.2,13747
tt9131050,7.6,11939
tt9140342,8.6,39295
tt9140554,8.2,444050
tt9140560,7.9,395807
tt9151230,7.2,16171
tt9166672,9.5,51276
tt9166678,9.3,48471
tt9166696,9.8,65752
tt9170108,7.4,90535
tt9170516,7.3,17991
tt9172422,7.4,21052
tt9174536,7.5,10398
tt9174558,8.6,86359
tt9174578,7.2,12890
tt9174582,8.4,16169
tt9174718,7.8,14550
tt9177882,7.3,10139
tt9179096,7.2,24091
tt9179430,8.3,80874
tt9179552,7.6,18331
tt9184820,7.8,28353
tt9184986,7.2,31902
tt9184994,7.8,43903
tt9185206,7.3,33904
tt9208876,7.1,267454
tt9212984,7.5,19495
tt9212988,7.7,17289
tt9212992,7.8,16274
tt9212994,8.6,18190
tt9212996,7.8,15496
tt9212998,7.7,15818
tt9220948,7.3,13944
tt9231040,7.1,23185
tt9243946,7.3,316738
tt9244556,7.9,14179
tt9244578,8.0,43019
tt9251798,7.3,51874
tt9252468,7.1,31921
tt9253284,8.4,202822
tt9253866,9.2,56733
tt9257258,7.2,15143
tt9263550,8.6,60551
tt9288030,8.0,264055
tt9304350,8.5,11247
tt9307686,7.6,14144
tt9308346,7.3,11966
tt9313962,9.7,13758
tt9313966,9.8,18140
tt9313968,9.8,16434
tt9313978,9.9,20587
tt9319668,7.3,116610
tt9335498,8.6,187107
tt9340526,7.5,11806
tt9348692,7.7,22352
tt9351980,7.4,24592
tt9358052,7.4,13070
tt9359338,7.8,15528
tt9362722,8.5,454993
tt9376612,7.3,463192
tt9381622,7.6,10502
tt9389998,7.6,96758
tt9398466,8.5,27610
tt9411972,7.2,146779
tt9412098,7.2,53567
tt9419264,7.4,18517
tt9420648,7.3,16764
tt9425132,7.7,34028
tt9426210,7.5,63325
tt9432978,9.0,87849
tt9446688,7.5,78776
tt9454892,7.6,16376
tt9458304,8.2,24645
tt9471962,9.1,25527
tt9477520,8.4,35571
tt9484998,7.4,199290
tt9495224,7.1,141037
tt9500372,8.2,14887
tt9506474,7.1,18230
tt9522300,8.5,24231
tt9529546,7.7,20271
tt9537292,7.3,25426
tt9541602,7.1,14391
tt9544034,8.7,103997
tt9561862,8.4,214019
tt9566030,8.7,14739
tt9569546,7.5,17707
tt9580138,7.4,20326
tt9586294,7.6,15369
tt9601584,7.3,27986
tt9603082,8.4,19171
tt9603212,7.6,286178
tt9608818,7.3,16653
tt9612102,8.2,15116
tt9617456,8.5,13401
tt9620288,7.5,146843
tt9620292,7.5,224784
tt9632460,9.6,19046
tt9642938,7.3,13695
tt9660502,7.8,43301
tt9675716,7.7,11106
tt9679542,8.1,34669
tt9680440,8.2,72009
tt9686708,7.1,79626
tt9691152,8.9,19719
tt9691174,8.4,14972
tt9691178,8.1,14091
tt9691180,7.7,13785
tt9691182,9.1,16008
tt9691184,7.6,14092
tt9691186,9.5,21443
tt9691188,9.7,26898
tt9698442,7.2,85330
tt9698480,7.2,66217
tt9729172,9.0,11352
tt9729184,8.3,10205
tt9735318,8.9,32157
tt9738784,7.4,13984
tt9764362,7.2,454634
tt9764386,7.1,11675
tt9770150,7.3,193161
tt9775360,7.1,13306
tt9778022,8.0,13710
tt9781722,8.2,25794
tt9784798,7.4,94880
tt9788484,7.9,24074
tt9788486,7.8,23438
tt9788490,7.4,19693
tt9788496,8.5,25571
tt9788498,8.0,20118
tt9788502,7.4,18154
tt9788504,7.4,17016
tt9788508,7.4,16922
tt9788510,8.3,22059
tt9788518,8.1,19509
tt9788618,7.3,63611
tt9790722,9.5,32138
tt9806162,9.5,33218
tt9806192,7.5,37845
tt9811316,7.7,10472
tt9813792,7.8,142414
tt9814458,8.6,19828
tt9815454,8.0,96441
tt9817070,7.8,19994
tt9827854,7.5,42277
tt9848536,7.3,10315
tt9851854,8.1,33461
tt9859436,7.8,41911
tt9861270,9.2,18441
tt9883832,7.6,15772
tt9892936,8.3,16187
tt9898836,9.8,94820
tt9900092,7.3,19540
tt9900782,8.4,46603
tt9906260,9.8,145742
